Entity1,Gender of Entity1,Entity2,Relation,Entity1 Position,Entity2 Position,Sentence
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","The King then made his mother reconcile with Juan Núñez II de Lara , while were initiated the maneuvers for the Treaty of Torrellas , signed in 1304 , in which Diego López V de Haro did n't take part because he was distanced from Ferdinand IV , who promised to John of Castile to give him the Lordship of Biscay , and to Juan Núñez II de Lara La Bureba and the possessions of Diego López V de Haro in La Rioja , if both resolved the diplomatic negotiations with Aragon following the desire of the monarch.In April 1304 , John of Castile began negotiations with the Kingdom of Aragon , pledging Fernando IV to accept the decisions to be made by the mediatiors of the Kingdoms of Portugal and Aragon , who would meet in the following months , regarding the demands of Alfonso de la Cerda and respect to his disputes with the King of Aragon ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","In spite of this , both magnates did n't rebel against the King.In the meanwhile , in Galicia , the Infante Philip of Castile , brother of Fernando IV , defeated in a battle his brother-in-law Fernando Rodríguez de Castro ( husband of Violante Sánchez , illegitimate daughter of Sancho IV of Castile ) who lost his life in that battle ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","With the agreement also tried to put an end to the claims of Alfonso de la Cerda , pretender to the Castilian-Leonese throne.On 8 August 1304 , in the town of Torrellas , King Denis of Portugal , the Archbishop of Zaragoza , Jimeno de Luna ( who represented the Kingdom of Aragon ) and John of Castile ( who represented the Kingdom of Castile ) , made public the clauses of the Treaty of Torrellas ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]",The purpose of the negotiation was to put an end to the existing disputes between the Kingdoms of Castile and Aragon with respect to the possession of the Kingdom of Murcia .
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","Sultan Muhammed III of Granada participated in the conversations at the request of Ferdinand IV , who ordered that the Granadian ruler intervene in the Treaty and alliance between the Christian Kingdoms of the peninsula , since he had an interest in preserving the friendship , submission and parias which every year Granada was obliged to pay to the King of Castile , and which constituted a precious resource ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","[ 15 ] According to the terms of the Treaty , the Kingdom of Murcia , then in the hands of James II of Aragon , would be divided between the Kingdoms of Aragon and Castile , and along the Segura river would be established the southern border of Aragon ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","In the Treaty was also recognized the possession by the Kingdom of Castile of the cities of Murcia , Monteagudo , Alhama , Lorca and Molina de Segura ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","The Seigneury of Villena continued in the hands of Prince Juan Manuel , but the lands in which it was settled would remain under Aragonese sovereignty.On 8 August 1304 , the Kings of Portugal and Aragon pronounced , in the presence of John of Castile , about the claims of the Infantes de la Cerda ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","The question of the rights to the throne of Alfonso de la Cerda was finally settled during the reign of the son and successor of Ferdinand IV , Alfonso XI , when in 1331 at Burguillos , Alfonso de la Cerda finally paid homage to the King of Castile and León ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","[ 16 ] Ferdinand IV promised that the clauses of the Treaty of Torrellas should be sworn in and honored by the ricoshombres , magnates , the Masters of the Military Orders of Santiago , Calatrava , Templars and Hospitallers , and by the councils of his Kingdoms ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","In the winter of 1305 , during the visit of Ferdinand IV in the city of Guadalajara , the monarch received the homage of his cousin Ferdinand de la Cerda , who acted on behalf of his older brother , Alfonso de la Cerda , who stated through his brother that he had received the castles and lordships that were awarded to him in the Treaty of Torrellas , and paid homage to Ferdinand IV for the first time.In January 1305 , Ferdinand IV —still in Guadalajara but with the Dowager Queen , John of Castile , Juan Manuel of Villena , Juan Núñez II de Lara , Diego López V de Haro and Juan Alfonso de Haro— , requested again to Diego López V de Haro the return of the Lordship of Biscay to his niece María I Díaz de Haro , but he refused.In order to solve the inconveniences derived from the distribution of the Murcia territory , and to other minor questions , was agreed a meeting between Ferdinand IV and James II of Aragon in the Monastery of Santa María de Huerta , located in the Province of Soria.This meeting took place on 26 February 1305 , and was attended by the Kings of Castile and Aragon , John of Castile , Juan Núñez II de Lara , Juan Manuel of Villena , Violante Manuel and her husband the Infante Afonso of Portugal , the Archbishop of Toledo and the Bishops of Sigüenza and Oporto , among others ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","In exchange for her renunciation of the Lordships of Elda and Novelda , which would become part of the Kingdom of Aragon , Violante Manuel ( sister of Juan Manuel ) , received the Lordships of Arroyo del Puerco and Medellín from Ferdinand IV , who at the same time gave to Juan Manuel the Lordship and Castle of Alarcón as compensation for his resignation to the possession of Elche ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","On the other hand , Fernando IV and James II granted powers to Diego García de Toledo , Chancellor of the seal of the Puridad , and to Gonzalo García , advisor of the Aragonese monarch , respectively , so that both personages concluded the distribution of Kingdom of Murcia between both Kingdoms , following the terms of the Treaty of Torrellas.Finally , the delegates of both monarchs reached an agreement that was expressed in the Treaty of Elche , signed on 19 May 1305 , and which definitively established the border of the Kingdom of Murcia , which had been divided between Castile and Aragon ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]",The dividing line between the two Kingdoms was established between Pechín and Almansa ( who belonged to Ferdinand IV ) and Caudete ( who passed to James II ) .
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","The dividing line established between the two kingdoms in the territory of Murcia would follow the course of the Segura river from Cieza , corresponding to Castile the possession of Murcia , Molina de Segura and Blanca , as well as the city of Cartagena , which James II resigned because was located in the inner south of the Segura river , and that belong definitively to the Kingdom of Castile and León ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","At the same time , in the Treaty of Elche was arranged that the municipality of Yecla would continue in the possession of Juan Manuel , and his jurisdiction would correspond to Castile.The partition of the Kingdom of Murcia , which did n't take into account the historical ties of the region , meant that the northern part would correspond to the Kingdom of Aragon , which sought to assimilate it immediately to the rest of his dominions , while the southern part , including Cartagena and the city of Murcia , passed definitely to Castilian hands.In 1305 Diego López V de Haro was called to appear in the Cortes of Medina del Campo , although he did n't come but after being summoned several times , to respond to the demands of his niece María I Díaz de Haro , who claimed , using the influence of her husband John of Castile , the possession of the Lordship of Biscay.In the absence of the Lord of Biscay , John of Castile filed a lawsuit against him before Ferdinand IV , and alleged that he can prove that the Lordship of Biscay was illegally occupied by Sancho IV of Castile , which is why it was now in the hands of Diego López V de Haro , uncle of his wife ."
Ferdinand IV of Castile,Male,King,hypernym,"[246, 258]","[22, 26]","However , while John of Castile presented the evidence to the King 's representatives , Diego López V de Haro arrived , accompanied by 300 knights ."
