age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,self-employed,single,secondary,no,360,yes,no,cellular,9,feb,175,3,259,4,failure,no
35,technician,single,secondary,no,16,yes,no,cellular,8,apr,903,1,-1,0,unknown,yes
25,services,single,secondary,no,199,no,no,cellular,15,feb,101,2,-1,0,unknown,no
27,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no
33,technician,single,secondary,no,315,yes,no,cellular,18,may,179,3,374,2,other,no
47,management,single,tertiary,no,372,no,no,cellular,15,jun,257,1,-1,0,unknown,yes
30,admin.,single,secondary,no,28,no,no,unknown,20,aug,107,1,-1,0,unknown,no
37,admin.,single,secondary,no,16,no,no,unknown,24,jun,11,1,-1,0,unknown,no
43,management,single,tertiary,no,776,no,no,telephone,18,may,52,9,-1,0,unknown,no
30,student,single,tertiary,no,2030,yes,no,unknown,28,may,27,2,-1,0,unknown,no
41,entrepreneur,single,secondary,no,3216,no,no,unknown,9,jun,718,3,-1,0,unknown,no
38,blue-collar,single,secondary,no,-1,yes,no,unknown,7,may,72,1,-1,0,unknown,no
29,management,single,tertiary,no,15459,no,no,cellular,26,may,245,3,97,7,success,no
31,management,single,tertiary,no,47,no,no,cellular,22,aug,361,4,-1,0,unknown,no
29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,no
23,technician,single,secondary,no,283,yes,no,cellular,22,sep,175,1,184,2,success,yes
31,services,single,tertiary,no,620,no,no,cellular,2,feb,189,1,-1,0,unknown,no
43,admin.,single,unknown,no,682,no,no,unknown,19,jun,156,6,-1,0,unknown,no
34,services,single,secondary,no,-96,yes,no,unknown,2,jun,269,3,-1,0,unknown,no
29,admin.,single,secondary,no,788,yes,no,cellular,18,jul,264,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,1254,yes,no,cellular,14,apr,584,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,823,no,no,unknown,26,may,174,3,-1,0,unknown,no
41,management,single,tertiary,no,260,no,no,cellular,4,aug,149,1,-1,0,unknown,no
28,services,single,secondary,no,-260,yes,no,unknown,12,may,170,2,-1,0,unknown,no
30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no
36,technician,single,tertiary,no,40,no,no,cellular,26,aug,359,3,-1,0,unknown,no
34,services,single,secondary,no,-374,yes,no,cellular,11,may,672,1,-1,0,unknown,yes
27,unemployed,single,primary,no,223,no,no,cellular,26,may,103,1,-1,0,unknown,no
26,management,single,tertiary,no,2725,no,no,cellular,28,jan,267,1,-1,0,unknown,no
27,management,single,tertiary,no,3,yes,yes,cellular,22,jul,506,1,-1,0,unknown,no
33,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,yes
28,student,single,tertiary,no,270,no,no,cellular,23,jul,172,1,-1,0,unknown,no
32,services,single,tertiary,no,748,yes,no,cellular,18,may,166,2,357,2,other,no
28,student,single,tertiary,no,80,yes,no,unknown,19,may,234,1,-1,0,unknown,no
36,technician,single,secondary,no,2151,yes,no,cellular,13,may,134,1,370,1,failure,no
34,blue-collar,single,secondary,no,128,yes,no,unknown,23,may,114,4,-1,0,unknown,no
32,management,single,tertiary,no,0,yes,no,cellular,22,jul,455,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,47,yes,no,cellular,18,nov,810,2,-1,0,unknown,no
55,technician,single,secondary,no,2043,yes,no,cellular,18,nov,655,1,-1,0,unknown,no
45,entrepreneur,single,tertiary,no,1410,yes,no,unknown,14,may,44,8,-1,0,unknown,no
34,blue-collar,single,secondary,no,610,yes,no,unknown,9,may,316,3,-1,0,unknown,no
32,entrepreneur,single,primary,no,1770,no,yes,cellular,4,feb,206,2,188,6,failure,no
32,admin.,single,secondary,no,1411,no,no,cellular,2,jul,124,1,-1,0,unknown,no
28,blue-collar,single,unknown,no,913,yes,no,unknown,27,may,580,2,-1,0,unknown,no
36,management,single,tertiary,no,548,yes,no,cellular,16,jul,254,3,-1,0,unknown,no
44,technician,single,tertiary,no,643,no,no,cellular,26,may,222,3,-1,0,unknown,no
28,management,single,tertiary,no,12956,yes,no,cellular,2,jul,940,1,399,3,success,yes
48,blue-collar,single,secondary,no,8982,yes,no,unknown,14,may,628,1,-1,0,unknown,no
25,admin.,single,secondary,no,230,no,no,telephone,30,jul,394,14,-1,0,unknown,no
41,technician,single,secondary,no,413,yes,yes,cellular,8,aug,292,2,-1,0,unknown,no
28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,29,1,-1,0,unknown,no
35,management,single,tertiary,no,643,yes,no,unknown,23,may,322,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,8982,yes,no,cellular,13,apr,470,2,334,1,failure,no
46,management,single,tertiary,no,6651,no,no,cellular,22,may,114,1,60,1,failure,no
29,technician,single,secondary,no,5,yes,yes,cellular,28,jul,54,2,-1,0,unknown,no
36,entrepreneur,single,tertiary,no,658,yes,no,unknown,16,jun,61,3,-1,0,unknown,no
42,management,single,secondary,no,2535,yes,no,unknown,14,may,339,1,-1,0,unknown,no
28,services,single,secondary,no,3028,yes,no,cellular,17,apr,183,1,-1,0,unknown,no
30,admin.,single,secondary,no,219,yes,yes,cellular,18,may,91,6,-1,0,unknown,no
34,unemployed,single,secondary,no,15,no,no,cellular,12,jan,377,1,-1,0,unknown,yes
30,technician,single,tertiary,no,1271,yes,no,cellular,26,aug,303,5,-1,0,unknown,no
25,blue-collar,single,primary,no,758,yes,no,cellular,7,may,258,1,357,1,failure,no
28,technician,single,secondary,no,1589,yes,no,cellular,18,may,359,5,-1,0,unknown,no
26,admin.,single,secondary,no,-35,no,yes,cellular,8,jul,304,1,-1,0,unknown,no
30,management,single,tertiary,no,13763,no,no,cellular,18,aug,313,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,313,yes,yes,unknown,5,jun,67,2,-1,0,unknown,no
34,admin.,single,secondary,no,1704,yes,no,unknown,15,may,218,2,-1,0,unknown,no
38,management,single,tertiary,no,2454,yes,no,cellular,14,aug,373,2,-1,0,unknown,no
39,management,single,tertiary,no,490,no,no,unknown,20,jun,44,3,-1,0,unknown,no
36,management,single,tertiary,no,8,no,no,cellular,29,jul,858,7,-1,0,unknown,no
31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
42,admin.,single,unknown,no,297,yes,no,unknown,29,may,106,1,-1,0,unknown,no
29,unemployed,single,secondary,no,875,no,no,cellular,2,feb,137,1,-1,0,unknown,no
28,management,single,tertiary,no,204,yes,no,unknown,27,may,247,1,-1,0,unknown,no
30,admin.,single,secondary,no,313,yes,no,cellular,4,feb,1121,2,-1,0,unknown,yes
33,self-employed,single,tertiary,no,301,yes,no,cellular,17,apr,446,1,-1,0,unknown,no
29,management,single,secondary,no,293,yes,no,unknown,28,may,188,2,-1,0,unknown,no
27,management,single,tertiary,no,1623,no,no,cellular,9,dec,161,1,190,1,success,no
33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,0,unknown,no
33,admin.,single,tertiary,no,622,yes,no,unknown,20,may,243,1,-1,0,unknown,no
41,technician,single,secondary,no,568,yes,no,unknown,30,may,72,2,-1,0,unknown,no
32,admin.,single,secondary,no,458,no,yes,cellular,23,jul,125,2,-1,0,unknown,no
31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,nov,66,1,182,1,failure,no
30,technician,single,secondary,no,853,no,no,cellular,3,jun,343,1,-1,0,unknown,no
34,student,single,unknown,no,5827,no,no,cellular,17,nov,97,2,-1,0,unknown,no
26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,99,2,225,13,other,no
26,blue-collar,single,secondary,no,2,yes,no,unknown,30,may,170,4,-1,0,unknown,no
28,technician,single,tertiary,no,0,yes,no,cellular,25,may,269,1,40,2,failure,yes
44,blue-collar,single,primary,no,343,yes,yes,cellular,18,may,19,7,-1,0,unknown,no
23,blue-collar,single,secondary,no,27,yes,no,unknown,2,jun,280,2,-1,0,unknown,no
40,management,single,primary,no,259,yes,no,cellular,8,may,70,1,-1,0,unknown,no
27,technician,single,secondary,no,489,yes,no,cellular,30,jul,356,4,-1,0,unknown,yes
39,admin.,single,secondary,no,1965,yes,no,cellular,8,may,247,1,-1,0,unknown,no
39,unknown,single,unknown,no,2822,no,no,cellular,21,nov,573,3,-1,0,unknown,no
37,management,single,tertiary,no,24,no,no,cellular,15,jul,280,5,-1,0,unknown,no
49,services,single,secondary,no,459,yes,no,unknown,19,may,58,10,-1,0,unknown,no
23,blue-collar,single,secondary,no,1690,yes,yes,unknown,30,may,163,3,-1,0,unknown,no
37,management,single,tertiary,no,553,no,no,cellular,12,aug,63,2,-1,0,unknown,no
25,self-employed,single,tertiary,no,42,yes,no,cellular,3,mar,320,1,-1,0,unknown,yes
35,admin.,single,secondary,no,57,yes,no,cellular,18,may,173,1,-1,0,unknown,no
39,blue-collar,single,primary,no,554,no,no,telephone,31,jul,22,5,-1,0,unknown,no
31,management,single,tertiary,no,2915,no,no,cellular,3,feb,211,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,202,1,-1,0,unknown,no
31,services,single,tertiary,no,1025,no,no,unknown,20,may,72,3,-1,0,unknown,no
40,retired,single,secondary,no,1734,yes,no,unknown,3,jun,123,4,-1,0,unknown,no
41,admin.,single,unknown,no,350,yes,no,cellular,29,jan,103,1,-1,0,unknown,no
32,self-employed,single,secondary,no,123,yes,no,unknown,9,may,278,1,-1,0,unknown,no
43,technician,single,secondary,no,326,yes,no,cellular,15,jul,87,8,-1,0,unknown,no
41,services,single,secondary,no,92,no,no,cellular,21,nov,372,1,-1,0,unknown,yes
33,technician,single,tertiary,no,49,no,no,cellular,25,aug,476,3,-1,0,unknown,no
39,management,single,secondary,no,120,no,no,unknown,12,jun,66,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success,yes
28,technician,single,secondary,no,-9,yes,yes,unknown,9,may,175,5,-1,0,unknown,no
56,technician,single,secondary,no,3499,yes,no,unknown,29,may,248,3,-1,0,unknown,no
32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,1336,4,-1,0,unknown,yes
49,admin.,single,secondary,no,4509,no,no,unknown,6,jun,42,2,-1,0,unknown,no
37,admin.,single,secondary,no,862,no,no,cellular,21,jul,152,2,-1,0,unknown,no
31,student,single,secondary,no,368,yes,no,unknown,20,may,81,1,-1,0,unknown,no
46,admin.,single,secondary,no,596,yes,no,cellular,20,apr,138,3,-1,0,unknown,no
29,admin.,single,secondary,no,3528,no,no,cellular,4,may,104,1,208,1,success,no
35,self-employed,single,tertiary,no,329,yes,no,cellular,20,apr,19,7,-1,0,unknown,no
35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,no
25,services,single,secondary,no,2311,no,yes,cellular,21,jul,1105,2,-1,0,unknown,yes
21,student,single,primary,no,281,no,no,unknown,24,aug,11,1,-1,0,unknown,no
42,admin.,single,secondary,no,2534,no,no,cellular,29,jul,105,2,-1,0,unknown,no
34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,-1,0,unknown,yes
55,technician,single,secondary,no,1199,no,yes,telephone,4,may,159,10,-1,0,unknown,no
35,admin.,single,secondary,no,663,yes,no,cellular,2,apr,359,3,-1,0,unknown,no
39,management,single,unknown,no,2887,yes,no,unknown,7,may,42,2,-1,0,unknown,no
33,student,single,secondary,no,1883,yes,no,cellular,3,feb,121,5,256,1,failure,no
25,services,single,secondary,no,-41,no,yes,cellular,14,jul,114,2,-1,0,unknown,no
34,entrepreneur,single,tertiary,no,714,yes,no,cellular,21,nov,122,3,193,4,failure,no
36,management,single,tertiary,no,5340,yes,no,cellular,7,aug,113,4,-1,0,unknown,no
37,admin.,single,secondary,no,124,yes,no,unknown,19,jun,635,3,-1,0,unknown,no
30,services,single,secondary,no,-158,yes,no,cellular,12,may,426,1,370,2,failure,yes
28,services,single,secondary,no,805,yes,no,cellular,7,may,148,5,336,7,other,no
31,management,single,tertiary,no,1494,no,no,cellular,13,aug,275,12,-1,0,unknown,no
29,technician,single,secondary,no,0,no,no,cellular,28,jan,296,1,-1,0,unknown,no
32,management,single,tertiary,no,1613,no,no,cellular,30,mar,253,2,129,5,failure,no
35,unemployed,single,primary,no,-17,no,no,cellular,28,jan,100,1,-1,0,unknown,no
29,technician,single,secondary,no,-219,yes,no,cellular,15,may,85,3,368,2,failure,no
28,student,single,tertiary,no,290,yes,no,telephone,27,nov,24,1,-1,0,unknown,no
30,technician,single,secondary,no,865,no,no,cellular,4,feb,114,1,-1,0,unknown,no
32,services,single,tertiary,no,945,no,no,cellular,20,nov,531,1,-1,0,unknown,yes
25,blue-collar,single,secondary,yes,-220,no,no,cellular,8,jul,152,1,-1,0,unknown,no
22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,3,93,1,other,yes
27,blue-collar,single,secondary,no,370,yes,no,unknown,17,jun,128,21,-1,0,unknown,no
35,technician,single,secondary,no,634,yes,no,cellular,29,aug,122,2,-1,0,unknown,no
33,unemployed,single,tertiary,no,3805,yes,no,cellular,4,feb,72,1,-1,0,unknown,no
42,admin.,single,primary,no,629,yes,no,unknown,29,may,164,3,-1,0,unknown,no
53,admin.,single,secondary,no,291,no,no,unknown,23,jul,145,1,-1,0,unknown,no
39,technician,single,secondary,no,671,no,yes,cellular,11,jul,98,2,-1,0,unknown,no
54,technician,single,unknown,no,447,yes,no,unknown,5,may,742,2,-1,0,unknown,no
37,admin.,single,secondary,no,569,yes,yes,unknown,6,may,126,2,-1,0,unknown,no
27,management,single,tertiary,no,338,no,yes,cellular,7,jul,535,1,-1,0,unknown,no
34,technician,single,tertiary,no,362,yes,no,cellular,21,nov,15,2,-1,0,unknown,no
51,admin.,single,secondary,no,726,yes,no,cellular,27,apr,89,8,-1,0,unknown,yes
34,management,single,tertiary,no,46,no,no,cellular,28,aug,211,17,-1,0,unknown,no
30,management,single,secondary,no,269,no,yes,cellular,7,jul,1165,2,-1,0,unknown,no
35,technician,single,tertiary,no,130,yes,no,unknown,29,may,125,1,-1,0,unknown,no
31,technician,single,secondary,no,2377,yes,no,cellular,11,may,350,3,-1,0,unknown,no
32,services,single,secondary,no,259,yes,no,unknown,27,may,363,2,-1,0,unknown,no
31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure,no
40,admin.,single,secondary,no,963,yes,no,cellular,7,apr,479,1,-1,0,unknown,no
29,technician,single,tertiary,no,2269,yes,no,cellular,20,apr,53,1,346,1,failure,no
30,blue-collar,single,unknown,yes,-149,yes,yes,unknown,12,may,164,3,-1,0,unknown,no
42,housemaid,single,primary,no,206,no,yes,cellular,24,jul,148,1,-1,0,unknown,no
33,technician,single,secondary,no,487,yes,no,cellular,26,aug,532,14,-1,0,unknown,no
22,student,single,secondary,no,330,yes,no,cellular,18,may,105,1,-1,0,unknown,no
29,technician,single,secondary,no,316,yes,yes,unknown,27,may,211,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,6837,yes,no,cellular,7,may,345,1,-1,0,unknown,no
31,admin.,single,secondary,no,387,yes,no,cellular,13,may,228,2,370,1,failure,no
31,management,single,tertiary,no,935,no,no,cellular,31,jul,64,5,-1,0,unknown,no
34,management,single,tertiary,no,395,yes,no,cellular,16,apr,316,2,-1,0,unknown,no
34,blue-collar,single,primary,no,359,yes,no,unknown,9,may,154,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,56,yes,no,unknown,8,may,112,2,-1,0,unknown,no
36,management,single,tertiary,no,900,no,no,cellular,6,aug,499,4,-1,0,unknown,no
38,admin.,single,secondary,no,2246,yes,no,cellular,10,jul,370,1,-1,0,unknown,no
41,management,single,tertiary,no,256,yes,no,unknown,3,jun,140,6,-1,0,unknown,no
31,unemployed,single,tertiary,no,1489,yes,no,cellular,3,feb,678,1,-1,0,unknown,no
32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes
40,self-employed,single,tertiary,no,819,no,no,cellular,30,jul,100,3,-1,0,unknown,no
27,student,single,secondary,no,3096,yes,no,telephone,6,may,62,4,357,1,failure,no
30,services,single,secondary,no,12,no,yes,cellular,31,jul,106,31,-1,0,unknown,no
30,services,single,secondary,no,114,no,yes,cellular,18,jul,110,10,-1,0,unknown,no
38,blue-collar,single,secondary,no,57,yes,no,unknown,9,may,21,1,-1,0,unknown,no
35,blue-collar,single,secondary,yes,-947,yes,no,cellular,5,may,148,4,362,3,failure,no
41,admin.,single,secondary,no,-256,no,yes,unknown,9,may,35,3,-1,0,unknown,no
47,admin.,single,secondary,no,303,yes,yes,cellular,28,jul,152,4,-1,0,unknown,no
31,unemployed,single,secondary,no,8304,no,no,cellular,20,oct,164,1,183,1,failure,no
26,admin.,single,secondary,no,586,yes,yes,unknown,12,may,215,1,-1,0,unknown,no
52,blue-collar,single,primary,no,0,no,no,cellular,15,jul,131,2,-1,0,unknown,no
38,technician,single,secondary,no,372,no,no,unknown,23,may,59,3,-1,0,unknown,no
38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
29,unemployed,single,secondary,no,25,no,no,cellular,14,apr,207,2,-1,0,unknown,yes
43,technician,single,secondary,no,799,yes,yes,unknown,29,may,13,3,-1,0,unknown,no
41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success,yes
29,technician,single,secondary,no,468,yes,no,cellular,18,may,37,1,370,3,failure,no
27,admin.,single,secondary,no,456,no,no,cellular,13,may,104,1,-1,0,unknown,no
44,technician,single,secondary,no,293,yes,no,cellular,8,may,345,2,358,1,failure,no
33,admin.,single,tertiary,no,0,no,no,cellular,26,jan,93,1,-1,0,unknown,no
42,housemaid,single,secondary,no,284,yes,no,cellular,17,apr,134,3,-1,0,unknown,no
31,management,single,tertiary,no,-24,yes,yes,unknown,3,jun,589,6,-1,0,unknown,no
31,blue-collar,single,secondary,no,1139,yes,no,cellular,22,jul,101,1,-1,0,unknown,no
27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,1012,yes,no,cellular,17,apr,22,3,329,1,failure,no
31,technician,single,tertiary,no,2744,yes,no,cellular,8,aug,309,2,-1,0,unknown,no
35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,1,failure,no
57,services,single,secondary,no,1430,yes,no,unknown,3,jun,666,5,-1,0,unknown,no
30,management,single,tertiary,no,60,no,no,cellular,27,aug,87,3,-1,0,unknown,no
27,student,single,secondary,no,298,yes,no,unknown,3,jun,52,1,-1,0,unknown,no
44,technician,single,secondary,no,2403,yes,no,unknown,30,may,158,1,-1,0,unknown,no
41,admin.,single,secondary,no,0,yes,yes,cellular,7,jul,166,1,-1,0,unknown,no
30,management,single,tertiary,no,0,no,no,cellular,7,jul,240,1,-1,0,unknown,no
27,management,single,tertiary,no,207,no,no,telephone,26,may,240,4,-1,0,unknown,no
36,management,single,tertiary,no,391,no,no,unknown,18,jun,443,1,-1,0,unknown,no
32,management,single,tertiary,no,6542,yes,no,cellular,15,may,1598,4,175,5,failure,yes
34,technician,single,secondary,no,124,no,no,telephone,14,aug,31,2,-1,0,unknown,no
22,student,single,secondary,no,64,no,no,cellular,4,jun,112,1,-1,0,unknown,no
32,technician,single,tertiary,no,1813,no,no,cellular,5,feb,102,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,114,no,yes,cellular,29,jul,361,4,-1,0,unknown,no
28,student,single,secondary,no,1377,yes,no,cellular,14,may,688,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,217,yes,no,cellular,15,may,692,3,-1,0,unknown,yes
31,management,single,tertiary,no,1852,yes,no,unknown,6,may,170,3,-1,0,unknown,no
33,blue-collar,single,unknown,no,-90,yes,no,unknown,13,may,415,1,-1,0,unknown,no
31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown,no
35,blue-collar,single,secondary,no,4845,no,no,cellular,19,nov,718,1,-1,0,unknown,no
23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no
31,technician,single,secondary,no,628,yes,no,unknown,12,may,1083,2,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,yes,unknown,26,may,916,2,-1,0,unknown,no
31,technician,single,secondary,no,667,yes,no,cellular,21,nov,279,1,-1,0,unknown,no
38,management,single,tertiary,no,11971,yes,no,cellular,8,aug,327,3,-1,0,unknown,no
29,management,single,tertiary,no,765,no,no,cellular,16,nov,238,1,-1,0,unknown,yes
24,technician,single,primary,no,126,yes,no,unknown,20,jun,10,58,-1,0,unknown,no
51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no
38,technician,single,secondary,no,614,yes,no,unknown,20,may,116,1,-1,0,unknown,no
26,management,single,tertiary,no,1646,no,no,cellular,18,sep,890,5,-1,0,unknown,yes
32,self-employed,single,tertiary,no,519,yes,no,cellular,16,apr,317,2,149,1,failure,no
21,student,single,secondary,no,224,no,no,cellular,30,apr,871,1,-1,0,unknown,yes
33,admin.,single,secondary,no,3160,no,no,unknown,18,jun,719,13,-1,0,unknown,no
